id,type,code,latin,persian,description,parent_id,is_active,is_default
a9a8ee0e-8f24-4997-962b-75a128a16d2d,ENUM_TYPE,ENU,Energy & Utilities,انرژی و تأسیسات,انرژی، آب، برق، سوخت و تأسیسات,93bb9163-290e-448b-a936-6ea1122243d1,true,false
08c2958a-d49c-44a8-b56e-76910fe75704,ENUM_TYPE,QAS,Quality Assurance & Inspection,کیفیت و تضمین کیفیت,کیفیت، بازرسی و آزمون,93bb9163-290e-448b-a936-6ea1122243d1,true,false
3fba5a58-ee13-4312-947b-6cb783f46bd1,ENUM_TYPE,IPA,International Affairs & Foreign Investment,امور بین‌الملل و سرمایه‌گذاری خارجی,همکاری‌های بین‌المللی و سرمایه‌گذاری خارجی,93bb9163-290e-448b-a936-6ea1122243d1,true,false
832f8572-0158-4818-834f-d1efd5b89261,ENUM_TYPE,PAD,Passive Defense & Crisis Management,پدافند غیرعامل و مدیریت بحران,تاب‌آوری، بحران و پدافند غیرعامل,93bb9163-290e-448b-a936-6ea1122243d1,true,false
1e6aa780-517c-42fe-b531-3044b14a0d48,ENUM_TYPE,ENUM_ORGANIZATION_NATURE,ماهیت سازمانی جلسه,ماهیت سازمانی جلسه,Parent category for ماهیت سازمانی جلسه,,true,false
08ae7ad9-aea0-4853-aa8f-2767d3b630fe,ENUM_TYPE,GOV,Governance,حاکمیتی,سیاست‌گذاری، راهبری و نظارت کلان,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
99f351fc-d78d-4381-b6ee-c301a356ca6a,ENUM_TYPE,DEC,Decision Making,تصمیم‌گیر,تصویب و اتخاذ تصمیم,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
92ef5fe1-5ab9-4a52-a221-656402b133c7,ENUM_TYPE,ADV,Advisory,مشورتی,ارائه نظر تخصصی و مشاوره,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
6585397b-051d-406c-9927-2ba6bb869130,ENUM_TYPE,REV,Review & Oversight,نظارتی و ارزیابی,کنترل، ارزیابی و پایش,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
727819df-8b20-4645-a73c-600c03994184,ENUM_TYPE,EXE,Execution,اجرایی,اجرا، هماهنگی و پیگیری,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
1975de16-db72-49d1-b187-014777a20e94,ENUM_TYPE,TSK,Task Force,مأموریتی و موقت,مأموریت‌های خاص، بحران‌ها و اقدامات ویژه,1e6aa780-517c-42fe-b531-3044b14a0d48,true,false
af321485-7578-42d0-b21e-2d268c0a0921,ENUM_TYPE,ENUM_SUBJECT_CATEGORY,حوزه موضوعی جلسه,حوزه موضوعی جلسه,Parent category for حوزه موضوعی جلسه,,true,false
5048c04f-0fb9-44f3-8fa3-1870ed9f9000,ENUM_TYPE,STR,Strategy & Governance,استراتژی و راهبردی,سیاست‌گذاری، راهبری، اهداف کلان، برنامه‌های راهبردی و حاکمیت سازمانی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
778ca366-be8a-4123-a62b-3839fb18af0a,ENUM_TYPE,PRJ,Project Management,پروژه,مدیریت پروژه‌ها، کنترل پیشرفت، زمان، هزینه و عملکرد پروژه,af321485-7578-42d0-b21e-2d268c0a0921,true,false
a92b29a2-1364-433e-bd68-ddc2b0c670f2,ENUM_TYPE,PRG,Program Management,برنامه,مدیریت و هماهنگی مجموعه‌ای از پروژه‌های مرتبط,af321485-7578-42d0-b21e-2d268c0a0921,true,false
88f033cb-05ed-4d6c-9620-71ca837b3194,ENUM_TYPE,PFL,Portfolio Management,پورتفولیو,مدیریت سبد پروژه‌ها، سرمایه‌گذاری‌ها و اولویت‌بندی منابع,af321485-7578-42d0-b21e-2d268c0a0921,true,false
0a6cc0c2-7f4a-4a44-a18c-ebe913c882db,ENUM_TYPE,FIN,Finance & Treasury,مالی و خزانه‌داری,مدیریت منابع مالی، نقدینگی، پرداخت‌ها و دریافت‌ها,af321485-7578-42d0-b21e-2d268c0a0921,true,false
1d90aaa1-f278-4807-afb7-18c9db35e23f,ENUM_TYPE,ACC,Accounting,حسابداری,ثبت، کنترل و گزارشگری مالی و حسابداری,af321485-7578-42d0-b21e-2d268c0a0921,true,false
4f03bfb4-f018-4f74-9012-e4214e0b990c,ENUM_TYPE,BUD,Budgeting & Financial Planning,بودجه و برنامه‌ریزی مالی,تدوین، تخصیص، کنترل و بازنگری بودجه,af321485-7578-42d0-b21e-2d268c0a0921,true,false
79dc95f7-06bb-4fa0-8c8a-ec961661f120,ENUM_TYPE,INV,Investment Management,سرمایه‌گذاری,بررسی و مدیریت طرح‌ها و فرصت‌های سرمایه‌گذاری,af321485-7578-42d0-b21e-2d268c0a0921,true,false
a8ba7b86-0d96-4aa4-bd36-a67abccba482,ENUM_TYPE,CON,Contract Management,قراردادها,مدیریت چرخه عمر قراردادها و تعهدات قراردادی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
f045bdf8-91ab-4059-a1d7-da0702fe2d07,ENUM_TYPE,PRC,Procurement Management,تأمین و خرید,خرید کالا، خدمات و مدیریت تأمین‌کنندگان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
15bdaa0f-09d8-4555-a03e-b7ba9256df52,ENUM_TYPE,TEN,Tender & Auction Management,مناقصه و مزایده,فرآیندهای رقابتی انتخاب پیمانکار، فروش یا واگذاری,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e709aab8-7797-4896-86b6-bdd180bb2d43,ENUM_TYPE,HRM,Human Resource Management,منابع انسانی,جذب، انتصاب، ارزیابی، توسعه و نگهداشت سرمایه انسانی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
0b66aa67-ef90-43d9-a218-70970fccf3a0,ENUM_TYPE,ORG,Organizational Development,توسعه سازمانی,ساختار سازمانی، بهره‌وری، تحول و بهبود سازمان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
225720fb-b8a1-4644-9fe2-158b7e67d648,ENUM_TYPE,TRN,Training & Development,آموزش و توسعه,برنامه‌ریزی و مدیریت آموزش و توانمندسازی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
c73e04b9-36bc-42b6-8e16-dd8a29b76afb,ENUM_TYPE,ITM,Information Technology,فناوری اطلاعات,زیرساخت، سامانه‌ها، نرم‌افزارها و خدمات فناوری اطلاعات,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e014ef46-dbc5-433f-819c-9ac1f4e553de,ENUM_TYPE,DAT,Data & Business Intelligence,داده و هوش تجاری,مدیریت داده، تحلیل اطلاعات و گزارش‌گیری مدیریتی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
6b88f1bb-d7b6-406a-85f1-fb88913cf8e3,ENUM_TYPE,SEC,Information Security,امنیت اطلاعات,امنیت سایبری، کنترل دسترسی و حفاظت اطلاعات,af321485-7578-42d0-b21e-2d268c0a0921,true,false
2db3bc6f-e7ff-4eae-b3c2-c7ccb529a07a,ENUM_TYPE,OPS,Operations Management,عملیات,مدیریت عملیات جاری و فعالیت‌های اجرایی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
b23959a5-80f9-4224-9b34-b804c26635a7,ENUM_TYPE,PRD,Production Management,تولید,برنامه‌ریزی، کنترل و مدیریت فرآیندهای تولید,af321485-7578-42d0-b21e-2d268c0a0921,true,false
5b995a41-b4ee-4f9b-8fca-a896b5ef0cd4,ENUM_TYPE,ENG,Engineering Management,مهندسی و فنی,طراحی، مهندسی، مطالعات فنی و پشتیبانی تخصصی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
a11f484e-51b5-4f49-8835-cc3b55a6c2d2,ENUM_TYPE,MNT,Maintenance Management,نگهداری و تعمیرات,نگهداری پیشگیرانه، اصلاحی و مدیریت تجهیزات,af321485-7578-42d0-b21e-2d268c0a0921,true,false
463f1d15-81b7-4206-87ab-ea468bc3c366,ENUM_TYPE,AST,Asset Management,مدیریت دارایی‌ها,مدیریت دارایی‌های فیزیکی و سرمایه‌ای سازمان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e856dd01-f7af-4639-abee-578fd6a4c660,ENUM_TYPE,SCM,Supply Chain Management,زنجیره تأمین,مدیریت تأمین، حمل، انبارش و توزیع,af321485-7578-42d0-b21e-2d268c0a0921,true,false
3b3f5ff5-b773-482e-9460-6c3750570684,ENUM_TYPE,LOG,Logistics Management,لجستیک,مدیریت حمل‌ونقل، توزیع و پشتیبانی لجستیکی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
f9840e7f-c327-4ac6-831f-8850f436826d,ENUM_TYPE,QLT,Quality Management,کیفیت,تضمین کیفیت، کنترل کیفیت و بهبود مستمر,af321485-7578-42d0-b21e-2d268c0a0921,true,false
6f2716d1-29e7-4f59-a34f-4fe505899470,ENUM_TYPE,HSE,HSE Management,ایمنی، بهداشت و محیط زیست,مدیریت ایمنی، سلامت شغلی و محیط زیست,af321485-7578-42d0-b21e-2d268c0a0921,true,false
00d9d7f5-bc29-46da-8419-d667928de092,ENUM_TYPE,RSK,Risk Management,مدیریت ریسک,شناسایی، ارزیابی و کنترل ریسک‌ها,af321485-7578-42d0-b21e-2d268c0a0921,true,false
ba87bc80-68aa-4665-8d9f-4f2a832abcaa,ENUM_TYPE,AUD,Audit Management,حسابرسی,حسابرسی داخلی، خارجی و کنترل‌های سازمانی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
b83642a9-586a-440a-bd0a-1c5b240a2cd3,ENUM_TYPE,CMP,Compliance Management,انطباق و مقررات,انطباق با قوانین، مقررات و الزامات سازمانی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
221d4757-2eed-4023-80a5-ab0c7326f687,ENUM_TYPE,LEG,Legal Affairs Management,امور حقوقی,دعاوی، مشاوره حقوقی و امور حقوقی سازمان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e2e0ff5e-7a23-4e46-85ab-8dbefb0c410a,ENUM_TYPE,CRM,Customer & Stakeholder Management,مشتریان و ذینفعان,مدیریت ارتباط با مشتریان و ذینفعان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
7d6f65d1-6739-4237-90e9-dc928bf07d73,ENUM_TYPE,MKT,Marketing Management,بازاریابی,تحقیقات بازار، تبلیغات و توسعه بازار,af321485-7578-42d0-b21e-2d268c0a0921,true,false
86fc0711-6773-4bd1-8e01-57276d76597a,ENUM_TYPE,SAL,Sales Management,فروش,مدیریت فروش، درآمد و مشتریان,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e9e55a2a-90de-480b-a122-a79587cdf502,ENUM_TYPE,RND,Research & Development,تحقیق و توسعه,پژوهش، نوآوری و توسعه فناوری,af321485-7578-42d0-b21e-2d268c0a0921,true,false
1f06ed96-99bd-4af2-9442-877d06fb4390,ENUM_TYPE,SUS,Sustainability & CSR,پایداری و مسئولیت اجتماعی,توسعه پایدار، مسئولیت اجتماعی و ESG,af321485-7578-42d0-b21e-2d268c0a0921,true,false
022ded87-68b6-43d9-b71e-4b3fae287569,ENUM_TYPE,CRS,Crisis & Business Continuity Management,مدیریت بحران و تداوم کسب‌وکار,مدیریت بحران، شرایط اضطراری و تداوم فعالیت,af321485-7578-42d0-b21e-2d268c0a0921,true,false
8610cdc9-b99f-4a0d-82a3-aee8552be0cd,ENUM_TYPE,ADM,Administration & Support Services,امور اداری و پشتیبانی,خدمات اداری، رفاهی و پشتیبانی عمومی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
e5b898c9-6030-499d-b16a-19d940bea997,ENUM_TYPE,COM,Communications & Public Relations,ارتباطات و روابط عمومی,ارتباطات سازمانی، رسانه و روابط عمومی,af321485-7578-42d0-b21e-2d268c0a0921,true,false
